__time,/dynamic_joint_states/header/stamp,/dynamic_joint_states/interface_values.0/values.0,/dynamic_joint_states/interface_values.0/values.1,/dynamic_joint_states/interface_values.0/values.2,/dynamic_joint_states/interface_values.0/values.3,/dynamic_joint_states/interface_values.0/values.4,/dynamic_joint_states/interface_values.0/values.5,/dynamic_joint_states/interface_values.0/values.6,/dynamic_joint_states/interface_values.0/values.7,/dynamic_joint_states/interface_values.0/values.8,/dynamic_joint_states/interface_values.0/values.9,/dynamic_joint_states/interface_values.1/values.0,/dynamic_joint_states/interface_values.2/values.0,/dynamic_joint_states/interface_values.2/values.1,/dynamic_joint_states/interface_values.2/values.2,/dynamic_joint_states/interface_values.2/values.3,/dynamic_joint_states/interface_values.2/values.4,/dynamic_joint_states/interface_values.2/values.5,/dynamic_joint_states/interface_values.2/values.6,/dynamic_joint_states/interface_values.2/values.7,/dynamic_joint_states/interface_values.2/values.8,/dynamic_joint_states/interface_values.2/values.9,/dynamic_joint_states/interface_values.3/values.0,/dynamic_joint_states/interface_values.3/values.1,/dynamic_joint_states/interface_values.3/values.2,/dynamic_joint_states/interface_values.4/values.0,/dynamic_joint_states/interface_values.4/values.1,/dynamic_joint_states/interface_values.4/values.2,Acceleration,Current (Input),Current (Motor),ERPM,Voltage
1662034740.949025,1662034740.949025,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.656429,-0.174264,-0.576686,0.488281,2.075195,0.003226,-0.004151,-0.578245,0.061035,0.815846,0.004395,0.009766,1.017090,-8.789063,26.953125,34.570313,0.004395,0.000000,0.000000,0.000000,11.900000
1662034740.949025,1662034740.949025,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.656429,-0.174264,-0.576686,0.488281,2.075195,0.003226,-0.004151,-0.578245,0.061035,0.815846,0.004395,0.009766,1.017090,-8.789063,26.953125,34.570313,0.004395,0.000000,0.000000,0.000000,11.900000
1662034740.959007,1662034740.959007,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.647263,-0.122785,-0.585891,0.671387,1.770020,0.003552,-0.003830,-0.578182,0.122070,0.815891,-0.000977,0.010742,1.021484,-8.789063,26.953125,34.570313,-0.000977,0.000000,0.000000,1.000000,12.000000
1662034740.959007,1662034740.959007,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.647263,-0.122785,-0.585891,0.671387,1.770020,0.003552,-0.003830,-0.578182,0.122070,0.815891,-0.000977,0.010742,1.021484,-8.789063,26.953125,34.570313,-0.000977,0.000000,0.000000,1.000000,12.000000
1662034740.969045,1662034740.969045,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.627387,-0.102048,-0.610547,0.000000,1.892090,0.003833,-0.003807,-0.578040,0.427246,0.815990,0.004883,0.013184,1.023438,-8.496094,26.660156,34.277344,0.004883,0.000000,0.000000,1.000000,12.000000
1662034740.969045,1662034740.969045,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.627387,-0.102048,-0.610547,0.000000,1.892090,0.003833,-0.003807,-0.578040,0.427246,0.815990,0.004883,0.013184,1.023438,-8.496094,26.660156,34.277344,0.004883,0.000000,0.000000,1.000000,12.000000
1662034740.979023,1662034740.979023,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.608255,-0.120857,-0.539463,0.854492,1.770020,0.003232,-0.003581,-0.577906,0.305176,0.816089,0.000000,0.005371,1.016602,-8.496094,26.660156,34.277344,0.000000,0.000000,0.000000,1.000000,11.900000
1662034740.979023,1662034740.979023,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.608255,-0.120857,-0.539463,0.854492,1.770020,0.003232,-0.003581,-0.577906,0.305176,0.816089,0.000000,0.005371,1.016602,-8.496094,26.660156,34.277344,0.000000,0.000000,0.000000,1.000000,11.900000
1662034740.989017,1662034740.989017,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.587123,-0.138791,-0.597757,0.244141,1.953125,0.003558,-0.004002,-0.577752,0.366211,0.816195,0.004395,0.010742,1.013184,-8.496094,26.660156,34.277344,0.004395,0.000000,0.000000,2.000000,12.000000
1662034740.989017,1662034740.989017,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.587123,-0.138791,-0.597757,0.244141,1.953125,0.003558,-0.004002,-0.577752,0.366211,0.816195,0.004395,0.010742,1.013184,-8.496094,26.660156,34.277344,0.004395,0.000000,0.000000,2.000000,12.000000
1662034740.999017,1662034740.999017,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.566188,-0.184125,-0.536331,0.366211,2.136230,0.002893,-0.004015,-0.577604,0.000000,0.816302,0.002930,0.006348,1.024414,-8.496094,26.660156,34.277344,0.002930,0.000000,0.000000,2.000000,11.900000
1662034740.999017,1662034740.999017,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.566188,-0.184125,-0.536331,0.366211,2.136230,0.002893,-0.004015,-0.577604,0.000000,0.816302,0.002930,0.006348,1.024414,-8.496094,26.660156,34.277344,0.002930,0.000000,0.000000,2.000000,11.900000
1662034741.009050,1662034741.009050,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.534790,-0.121724,-0.482050,0.061035,2.075195,0.002821,-0.003296,-0.577384,0.488281,0.816461,0.001465,0.008301,1.018066,-8.496094,26.660156,34.570313,0.001465,0.000000,0.000000,1.000000,12.000000
1662034741.009050,1662034741.009050,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.534790,-0.121724,-0.482050,0.061035,2.075195,0.002821,-0.003296,-0.577384,0.488281,0.816461,0.001465,0.008301,1.018066,-8.496094,26.660156,34.570313,0.001465,0.000000,0.000000,1.000000,12.000000
1662034741.019035,1662034741.019035,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.523827,-0.072646,-0.469042,0.183105,2.136230,0.002976,-0.002881,-0.577308,0.122070,0.816516,-0.000488,0.007813,1.019043,-8.496094,26.660156,34.570313,-0.000488,0.000000,0.000000,2.000000,11.900000
1662034741.019035,1662034741.019035,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.523827,-0.072646,-0.469042,0.183105,2.136230,0.002976,-0.002881,-0.577308,0.122070,0.816516,-0.000488,0.007813,1.019043,-8.496094,26.660156,34.570313,-0.000488,0.000000,0.000000,2.000000,11.900000
1662034741.029033,1662034741.029033,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.505208,-0.086661,-0.408269,0.732422,1.953125,0.002473,-0.002674,-0.577176,0.183105,0.816612,0.000488,0.005859,1.024414,-8.496094,26.660156,34.570313,0.000488,0.000000,0.000000,1.000000,11.900000
1662034741.029033,1662034741.029033,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.505208,-0.086661,-0.408269,0.732422,1.953125,0.002473,-0.002674,-0.577176,0.183105,0.816612,0.000488,0.005859,1.024414,-8.496094,26.660156,34.570313,0.000488,0.000000,0.000000,1.000000,11.900000
1662034741.039031,1662034741.039031,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.484738,-0.061204,-0.513412,0.183105,1.892090,0.003351,-0.003022,-0.577029,0.488281,0.816712,0.000488,0.014160,1.012695,-8.496094,26.660156,34.570313,0.000488,0.000000,0.000000,0.000000,11.900000
1662034741.039031,1662034741.039031,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.484738,-0.061204,-0.513412,0.183105,1.892090,0.003351,-0.003022,-0.577029,0.488281,0.816712,0.000488,0.014160,1.012695,-8.496094,26.660156,34.570313,0.000488,0.000000,0.000000,0.000000,11.900000
1662034741.049041,1662034741.049041,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.463387,-0.103149,-0.546120,0.488281,1.770020,0.003374,-0.003485,-0.576874,0.366211,0.816819,0.005371,0.007324,1.023926,-8.496094,26.660156,34.570313,0.005371,0.000000,0.000000,2.000000,11.900000
1662034741.049041,1662034741.049041,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.463387,-0.103149,-0.546120,0.488281,1.770020,0.003374,-0.003485,-0.576874,0.366211,0.816819,0.005371,0.007324,1.023926,-8.496094,26.660156,34.570313,0.005371,0.000000,0.000000,2.000000,11.900000
1662034741.059041,1662034741.059041,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.800000,294344.000000,0.000000,70.440567,-0.086731,-0.540335,0.427246,2.136230,0.003416,-0.003338,-0.576712,0.244141,0.816934,0.001465,0.009766,1.013672,-8.496094,26.660156,34.570313,0.001465,0.000000,0.000000,1.000000,11.800000
1662034741.059041,1662034741.059041,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.800000,294344.000000,0.000000,70.440567,-0.086731,-0.540335,0.427246,2.136230,0.003416,-0.003338,-0.576712,0.244141,0.816934,0.001465,0.009766,1.013672,-8.496094,26.660156,34.570313,0.001465,0.000000,0.000000,1.000000,11.800000
1662034741.068998,1662034741.068998,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.419517,-0.140916,-0.592575,0.061035,2.075195,0.003516,-0.003986,-0.576558,0.244141,0.817039,0.004883,0.010254,1.014648,-7.910156,26.660156,33.984375,0.004883,0.000000,0.000000,1.000000,11.900000
1662034741.068998,1662034741.068998,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.419517,-0.140916,-0.592575,0.061035,2.075195,0.003516,-0.003986,-0.576558,0.244141,0.817039,0.004883,0.010254,1.014648,-7.910156,26.660156,33.984375,0.004883,0.000000,0.000000,1.000000,11.900000
1662034741.078987,1662034741.078987,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.399006,-0.163250,-0.507222,0.671387,1.892090,0.002796,-0.003716,-0.576414,0.183105,0.817145,0.002441,0.005859,1.020508,-7.910156,26.660156,33.984375,0.002441,0.000000,0.000000,0.000000,11.900000
1662034741.078987,1662034741.078987,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.399006,-0.163250,-0.507222,0.671387,1.892090,0.002796,-0.003716,-0.576414,0.183105,0.817145,0.002441,0.005859,1.020508,-7.910156,26.660156,33.984375,0.002441,0.000000,0.000000,0.000000,11.900000
1662034741.089000,1662034741.089000,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.800000,294344.000000,0.000000,70.378139,-0.162161,-0.558967,0.122070,1.831055,0.003171,-0.003968,-0.576263,0.366211,0.817248,0.003906,0.010254,1.019531,-7.910156,26.660156,33.984375,0.003906,0.000000,0.000000,1.000000,11.800000
1662034741.089000,1662034741.089000,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.800000,294344.000000,0.000000,70.378139,-0.162161,-0.558967,0.122070,1.831055,0.003171,-0.003968,-0.576263,0.366211,0.817248,0.003906,0.010254,1.019531,-7.910156,26.660156,33.984375,0.003906,0.000000,0.000000,1.000000,11.800000
1662034741.099034,1662034741.099034,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.358311,-0.157142,-0.582506,0.488281,1.892090,0.003365,-0.004050,-0.576121,0.366211,0.817347,-0.000977,0.009277,1.018066,-7.910156,26.660156,33.984375,-0.000977,0.000000,0.000000,0.000000,11.900000
1662034741.099034,1662034741.099034,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.358311,-0.157142,-0.582506,0.488281,1.892090,0.003365,-0.004050,-0.576121,0.366211,0.817347,-0.000977,0.009277,1.018066,-7.910156,26.660156,33.984375,-0.000977,0.000000,0.000000,0.000000,11.900000
1662034741.109017,1662034741.109017,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.337964,-0.073910,-0.579390,0.366211,1.831055,0.003762,-0.003440,-0.575980,0.488281,0.817448,0.000000,0.011230,1.017578,-7.910156,26.660156,33.984375,0.000000,0.000000,0.000000,0.000000,11.900000
1662034741.109017,1662034741.109017,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.337964,-0.073910,-0.579390,0.366211,1.831055,0.003762,-0.003440,-0.575980,0.488281,0.817448,0.000000,0.011230,1.017578,-7.910156,26.660156,33.984375,0.000000,0.000000,0.000000,0.000000,11.900000
1662034741.119032,1662034741.119032,-2.000000,-0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.316661,-0.121858,-0.626430,0.000000,1.831055,0.003857,-0.004017,-0.575824,0.549316,0.817555,0.003906,0.010742,1.020020,-8.789063,26.074219,33.984375,0.003906,0.000000,0.000000,-2.000000,11.900000
1662034741.119032,1662034741.119032,-2.000000,-0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.316661,-0.121858,-0.626430,0.000000,1.831055,0.003857,-0.004017,-0.575824,0.549316,0.817555,0.003906,0.010742,1.020020,-8.789063,26.074219,33.984375,0.003906,0.000000,0.000000,-2.000000,11.900000
1662034741.129036,1662034741.129036,-2.000000,-0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.294634,-0.157557,-0.540681,0.732422,2.075195,0.003067,-0.003840,-0.575668,0.305176,0.817668,0.002930,0.004883,1.016113,-8.789063,26.074219,33.984375,0.002930,0.000000,0.000000,-2.000000,12.000000
1662034741.129036,1662034741.129036,-2.000000,-0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.294634,-0.157557,-0.540681,0.732422,2.075195,0.003067,-0.003840,-0.575668,0.305176,0.817668,0.002930,0.004883,1.016113,-8.789063,26.074219,33.984375,0.002930,0.000000,0.000000,-2.000000,12.000000
1662034741.138999,1662034741.138999,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.273344,-0.138267,-0.639024,0.427246,2.014160,0.003866,-0.004196,-0.575514,0.122070,0.817772,0.002930,0.013184,1.024902,-8.789063,26.074219,33.984375,0.002930,0.000000,0.000000,-1.000000,11.900000
1662034741.138999,1662034741.138999,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.273344,-0.138267,-0.639024,0.427246,2.014160,0.003866,-0.004196,-0.575514,0.122070,0.817772,0.002930,0.013184,1.024902,-8.789063,26.074219,33.984375,0.002930,0.000000,0.000000,-1.000000,11.900000
1662034741.149033,1662034741.149033,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.252006,-0.152766,-0.538844,0.366211,2.136230,0.003079,-0.003796,-0.575365,0.244141,0.817883,0.003418,0.006836,1.017578,-8.789063,26.074219,33.984375,0.003418,0.000000,0.000000,0.000000,12.000000
1662034741.149033,1662034741.149033,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.252006,-0.152766,-0.538844,0.366211,2.136230,0.003079,-0.003796,-0.575365,0.244141,0.817883,0.003418,0.006836,1.017578,-8.789063,26.074219,33.984375,0.003418,0.000000,0.000000,0.000000,12.000000
1662034741.159090,1662034741.159090,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.231447,-0.132812,-0.537610,0.488281,1.953125,0.003171,-0.003647,-0.575219,0.000000,0.817986,0.001465,0.013184,1.014160,-8.789063,26.074219,33.984375,0.001465,0.000000,0.000000,0.000000,11.900000
1662034741.159090,1662034741.159090,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.231447,-0.132812,-0.537610,0.488281,1.953125,0.003171,-0.003647,-0.575219,0.000000,0.817986,0.001465,0.013184,1.014160,-8.789063,26.074219,33.984375,0.001465,0.000000,0.000000,0.000000,11.900000
1662034741.169018,1662034741.169018,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.210971,-0.162839,-0.588258,-0.183105,1.892090,0.003382,-0.004115,-0.575069,0.183105,0.818087,0.007324,0.010254,1.020020,-9.667969,26.660156,34.570313,0.007324,0.000000,0.000000,0.000000,11.900000
1662034741.169018,1662034741.169018,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.210971,-0.162839,-0.588258,-0.183105,1.892090,0.003382,-0.004115,-0.575069,0.183105,0.818087,0.007324,0.010254,1.020020,-9.667969,26.660156,34.570313,0.007324,0.000000,0.000000,0.000000,11.900000
1662034741.179074,1662034741.179074,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.189906,-0.211852,-0.520128,0.732422,2.014160,0.002651,-0.004122,-0.574919,0.305176,0.818195,0.005859,0.008301,1.017090,-9.667969,26.660156,34.570313,0.005859,0.000000,0.000000,-1.000000,11.900000
1662034741.179074,1662034741.179074,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.189906,-0.211852,-0.520128,0.732422,2.014160,0.002651,-0.004122,-0.574919,0.305176,0.818195,0.005859,0.008301,1.017090,-9.667969,26.660156,34.570313,0.005859,0.000000,0.000000,-1.000000,11.900000
1662034741.188980,1662034741.188980,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.167667,-0.172969,-0.568380,0.427246,2.197266,0.003191,-0.004086,-0.574761,0.366211,0.818305,0.001953,0.009766,1.018066,-9.667969,26.660156,34.570313,0.001953,0.000000,0.000000,-1.000000,11.900000
1662034741.188980,1662034741.188980,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.167667,-0.172969,-0.568380,0.427246,2.197266,0.003191,-0.004086,-0.574761,0.366211,0.818305,0.001953,0.009766,1.018066,-9.667969,26.660156,34.570313,0.001953,0.000000,0.000000,-1.000000,11.900000
1662034741.199041,1662034741.199041,-3.000000,-0.000650,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.147504,-0.222479,-0.485164,0.427246,1.892090,0.002349,-0.004022,-0.574617,0.244141,0.818409,0.006836,0.005859,1.019043,-9.667969,26.660156,34.570313,0.006836,0.000000,0.000000,-3.000000,11.900000
1662034741.199041,1662034741.199041,-3.000000,-0.000650,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.147504,-0.222479,-0.485164,0.427246,1.892090,0.002349,-0.004022,-0.574617,0.244141,0.818409,0.006836,0.005859,1.019043,-9.667969,26.660156,34.570313,0.006836,0.000000,0.000000,-3.000000,11.900000
1662034741.209030,1662034741.209030,-2.000000,-0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.126017,-0.211166,-0.482705,0.183105,2.075195,0.002389,-0.003928,-0.574464,0.061035,0.818517,0.004395,0.011230,1.014160,-9.667969,26.660156,34.570313,0.004395,0.000000,0.000000,-2.000000,12.000000
1662034741.209030,1662034741.209030,-2.000000,-0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.126017,-0.211166,-0.482705,0.183105,2.075195,0.002389,-0.003928,-0.574464,0.061035,0.818517,0.004395,0.011230,1.014160,-9.667969,26.660156,34.570313,0.004395,0.000000,0.000000,-2.000000,12.000000
1662034741.218996,1662034741.218996,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.105943,-0.238910,-0.521475,0.244141,1.953125,0.002528,-0.004320,-0.574319,0.488281,0.818617,0.005371,0.008789,1.016113,-8.203125,26.367188,34.570313,0.005371,0.000000,0.000000,-1.000000,12.000000
1662034741.218996,1662034741.218996,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,70.105943,-0.238910,-0.521475,0.244141,1.953125,0.002528,-0.004320,-0.574319,0.488281,0.818617,0.005371,0.008789,1.016113,-8.203125,26.367188,34.570313,0.005371,0.000000,0.000000,-1.000000,12.000000
1662034741.229008,1662034741.229008,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.084428,-0.243229,-0.518780,0.610352,2.075195,0.002488,-0.004337,-0.574165,0.549316,0.818725,0.004395,0.010254,1.015625,-8.203125,26.367188,34.570313,0.004395,0.000000,0.000000,-1.000000,11.900000
1662034741.229008,1662034741.229008,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.084428,-0.243229,-0.518780,0.610352,2.075195,0.002488,-0.004337,-0.574165,0.549316,0.818725,0.004395,0.010254,1.015625,-8.203125,26.367188,34.570313,0.004395,0.000000,0.000000,-1.000000,11.900000
1662034741.238985,1662034741.238985,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.051868,-0.130119,-0.616540,0.366211,1.953125,0.003754,-0.004018,-0.573933,0.244141,0.818883,-0.002441,0.011719,1.020508,-8.203125,26.367188,34.570313,-0.002441,0.000000,0.000000,0.000000,11.900000
1662034741.238985,1662034741.238985,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.051868,-0.130119,-0.616540,0.366211,1.953125,0.003754,-0.004018,-0.573933,0.244141,0.818883,-0.002441,0.011719,1.020508,-8.203125,26.367188,34.570313,-0.002441,0.000000,0.000000,0.000000,11.900000
1662034741.249022,1662034741.249022,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.042108,-0.106911,-0.573183,0.366211,1.892090,0.003561,-0.003635,-0.573866,0.061035,0.818933,0.001465,0.009277,1.016113,-8.203125,26.367188,34.570313,0.001465,0.000000,0.000000,-1.000000,11.900000
1662034741.249022,1662034741.249022,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.042108,-0.106911,-0.573183,0.366211,1.892090,0.003561,-0.003635,-0.573866,0.061035,0.818933,0.001465,0.009277,1.016113,-8.203125,26.367188,34.570313,0.001465,0.000000,0.000000,-1.000000,11.900000
1662034741.259050,1662034741.259050,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.021508,-0.118613,-0.586380,0.488281,1.892090,0.003597,-0.003784,-0.573718,0.183105,0.819036,-0.001465,0.012695,1.019531,-8.203125,26.367188,34.570313,-0.001465,0.000000,0.000000,0.000000,11.900000
1662034741.259050,1662034741.259050,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.021508,-0.118613,-0.586380,0.488281,1.892090,0.003597,-0.003784,-0.573718,0.183105,0.819036,-0.001465,0.012695,1.019531,-8.203125,26.367188,34.570313,-0.001465,0.000000,0.000000,0.000000,11.900000
1662034741.269060,1662034741.269060,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.000731,-0.153036,-0.623940,0.244141,2.014160,0.003694,-0.004217,-0.573567,0.366211,0.819140,0.010254,0.007324,1.020020,-9.375000,26.953125,34.570313,0.010254,0.000000,0.000000,0.000000,11.900000
1662034741.269060,1662034741.269060,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,70.000731,-0.153036,-0.623940,0.244141,2.014160,0.003694,-0.004217,-0.573567,0.366211,0.819140,0.010254,0.007324,1.020020,-9.375000,26.953125,34.570313,0.010254,0.000000,0.000000,0.000000,11.900000
1662034741.279008,1662034741.279008,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,69.968840,-0.180703,-0.568206,0.366211,2.075195,0.003158,-0.004135,-0.573339,0.305176,0.819301,0.006836,0.014160,1.020020,-9.375000,26.953125,34.570313,0.006836,0.000000,0.000000,-1.000000,12.000000
1662034741.279008,1662034741.279008,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,69.968840,-0.180703,-0.568206,0.366211,2.075195,0.003158,-0.004135,-0.573339,0.305176,0.819301,0.006836,0.014160,1.020020,-9.375000,26.953125,34.570313,0.006836,0.000000,0.000000,-1.000000,12.000000
1662034741.289019,1662034741.289019,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,69.958670,-0.185024,-0.620318,0.366211,2.014160,0.003510,-0.004426,-0.573265,0.305176,0.819351,0.003906,0.016113,1.020020,-9.375000,26.953125,34.570313,0.003906,0.000000,0.000000,-1.000000,11.900000
1662034741.289019,1662034741.289019,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,69.958670,-0.185024,-0.620318,0.366211,2.014160,0.003510,-0.004426,-0.573265,0.305176,0.819351,0.003906,0.016113,1.020020,-9.375000,26.953125,34.570313,0.003906,0.000000,0.000000,-1.000000,11.900000
1662034741.299016,1662034741.299016,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,69.927668,-0.206218,-0.566896,0.488281,1.831055,0.003023,-0.004310,-0.573044,0.305176,0.819508,0.004883,0.005859,1.013672,-9.375000,26.953125,34.570313,0.004883,0.000000,0.000000,0.000000,12.000000
1662034741.299016,1662034741.299016,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,69.927668,-0.206218,-0.566896,0.488281,1.831055,0.003023,-0.004310,-0.573044,0.305176,0.819508,0.004883,0.005859,1.013672,-9.375000,26.953125,34.570313,0.004883,0.000000,0.000000,0.000000,12.000000
